"site","round","sample_pt","sample_id","year","barcode_id","active_flower","final_id","notes","plate","well","date","julian_date","lat","long"
"HR",24,"HR19A","24_HR19A",2023,"HR24_19A_03","TAVU","B. impatiens","worker","impatiens_DNA_33","C2",2020-07-30,211,"49.1578943","-122.7080699"
"HR",24,"HR19A","24_HR19A",2023,"HR24_19A_04","TAVU","B. impatiens","worker","impatiens_DNA_33","C9",2020-07-30,211,"49.1578943","-122.7080699"
"HR",24,"HR19A","24_HR19A",2023,"HR24_19A_05","CIAR","B. impatiens","worker","impatiens_DNA_29","F7",2020-07-30,211,"49.1578943","-122.7080699"
"HR",24,"HR21A","24_HR21A",2023,"HR24_21A_02","TRRE","B. impatiens","worker","impatiens_DNA_33","B8",2020-07-30,211,"49.1540493","-122.7112586"
"HR",24,"HR21A","24_HR21A",2023,"HR24_21A_03","TRRE","B. impatiens","worker","impatiens_DNA_33","C3",2020-07-30,211,"49.1540493","-122.7112586"
"HR",24,"HR21A","24_HR21A",2023,"HR24_21A_04","TRRE","B. impatiens","worker","impatiens_DNA_33","B5",2020-07-30,211,"49.1540493","-122.7112586"
"HR",24,"HR22","24_HR22",2023,"HR24_22_01","IMGL","B. impatiens","worker","impatiens_DNA_29","F10",2020-07-30,211,"49.1544635","-122.7016219"
"HR",24,"HR22","24_HR22",2023,"HR24_22_02","IMGL","B. impatiens","worker","impatiens_DNA_29","F6",2020-07-30,211,"49.1544635","-122.7016219"
"HR",24,"HR22","24_HR22",2023,"HR24_22_03","IMGL","B. impatiens","worker","impatiens_DNA_33","D5",2020-07-30,211,"49.1544635","-122.7016219"
"HR",24,"HR24","24_HR24",2023,"HR24_24_01","MEAL","B. impatiens","worker","impatiens_DNA_33","D3",2020-07-30,211,"49.155363","-122.709293"
"HR",24,"HR28","24_HR28",2023,"HR24_28_01","IMGL","B. impatiens","worker","impatiens_DNA_33","B1",2020-07-30,211,"49.1535131","-122.7159115"
"HR",24,"HR28","24_HR28",2023,"HR24_28_02","IMGL","B. impatiens","worker","impatiens_DNA_33","A3",2020-07-30,211,"49.1535131","-122.7159115"
"HR",24,"HR28","24_HR28",2023,"HR24_28_03","IMGL","B. impatiens","worker","impatiens_DNA_33","B7",2020-07-30,211,"49.1535131","-122.7159115"
"HR",24,"HR28","24_HR28",2023,"HR24_28_04","IMGL","B. impatiens","worker","impatiens_DNA_32","H1",2020-07-30,211,"49.1535131","-122.7159115"
"HR",24,"HR28","24_HR28",2023,"HR24_28_05","IMGL","B. impatiens","worker","impatiens_DNA_33","B9",2020-07-30,211,"49.1535131","-122.7159115"
"HR",24,"HR31","24_HR31",2023,"HR24_31_01","TAVU","B. impatiens","worker","impatiens_DNA_33","B10",2020-07-30,211,"49.1479179","-122.711316"
"HR",24,"HR33","24_HR33",2023,"HR24_33_01","TAVU","B. impatiens","worker","impatiens_DNA_33","C4",2020-07-30,211,"49.1479665","-122.730115"
"HR",24,"HR33","24_HR33",2023,"HR24_33_02","LOCO","B. impatiens","worker","impatiens_DNA_33","B11",2020-07-30,211,"49.1479665","-122.730115"
"HR",24,"HR33","24_HR33",2023,"HR24_33_03","LOCO","B. impatiens","worker","impatiens_DNA_33","D7",2020-07-30,211,"49.1479665","-122.730115"
"HR",24,"HR36","24_HR36",2023,"HR24_36_01","IMGL","B. impatiens","worker","impatiens_DNA_33","A7",2020-07-30,211,"49.1568666","-122.7016479"
"HR",24,"HR36","24_HR36",2023,"HR24_36_02","IMGL","B. impatiens","worker","impatiens_DNA_33","D2",2020-07-30,211,"49.1568666","-122.7016479"
"HR",24,"HR36","24_HR36",2023,"HR24_36_03","IMGL","B. impatiens","worker","impatiens_DNA_33","D4",2020-07-30,211,"49.1568666","-122.7016479"
"HR",24,"HR36","24_HR36",2023,"HR24_36_04","IMGL","B. impatiens","worker","impatiens_DNA_33","B12",2020-07-30,211,"49.1568666","-122.7016479"
"HR",25,"HR04","25_HR04",2023,"HR25_04_01","TAVU","B. impatiens","worker","impatiens_DNA_32","G1",2020-08-06,218,"49.1534069","-122.719946"
"HR",25,"HR04","25_HR04",2023,"HR25_04_02","TAVU","B. impatiens","worker","impatiens_DNA_33","A12",2020-08-06,218,"49.1534069","-122.719946"
"HR",25,"HR04","25_HR04",2023,"HR25_04_03","TAVU","B. impatiens","worker","impatiens_DNA_32","H7",2020-08-06,218,"49.1534069","-122.719946"
"HR",25,"HR04","25_HR04",2023,"HR25_04_04","TAVU","B. impatiens","worker","impatiens_DNA_32","G12",2020-08-06,218,"49.1534069","-122.719946"
"HR",25,"HR04","25_HR04",2023,"HR25_04_05","TAVU","B. impatiens","worker","impatiens_DNA_32","F10",2020-08-06,218,"49.1534069","-122.719946"
"HR",25,"HR04","25_HR04",2023,"HR25_04_06","TAVU","B. impatiens","worker","impatiens_DNA_21","E10",2020-08-06,218,"49.1534069","-122.719946"
"HR",25,"HR04","25_HR04",2023,"HR25_04_07","TAVU","B. impatiens","worker","impatiens_DNA_32","F11",2020-08-06,218,"49.1534069","-122.719946"
"HR",25,"HR04","25_HR04",2023,"HR25_04_08","TAVU","B. impatiens","worker","impatiens_DNA_32","H4",2020-08-06,218,"49.1534069","-122.719946"
"HR",25,"HR04","25_HR04",2023,"HR25_04_09","TAVU","B. impatiens","worker","impatiens_DNA_21","D12",2020-08-06,218,"49.1534069","-122.719946"
"HR",25,"HR04","25_HR04",2023,"HR25_04_10","TAVU","B. impatiens","worker","impatiens_DNA_32","F12",2020-08-06,218,"49.1534069","-122.719946"
"HR",25,"HR04","25_HR04",2023,"HR25_04_11","TAVU","B. impatiens","worker","impatiens_DNA_21","E5",2020-08-06,218,"49.1534069","-122.719946"
"HR",25,"HR05A","25_HR05A",2023,"HR25_05A_01","leaf","B. impatiens","worker","impatiens_DNA_32","H9",2020-08-06,218,"49.1556885","-122.7208475"
"HR",25,"HR07","25_HR07",2023,"HR25_07_01","SPDO","B. impatiens","worker","impatiens_DNA_32","G8",2020-08-06,218,"49.1534587","-122.7244539"
"HR",25,"HR08","25_HR08",2023,"HR25_08_01","TRRE","B. impatiens","worker","impatiens_DNA_32","G3",2020-08-06,218,"49.1518968","-122.7261292"
"HR",25,"HR09","25_HR09",2023,"HR25_09_01","TAVU","B. impatiens","worker","impatiens_DNA_21","G1",2020-08-06,218,"49.1626103","-122.7282396"
"HR",25,"HR09","25_HR09",2023,"HR25_09_02","TAVU","B. impatiens","worker","impatiens_DNA_21","G6",2020-08-06,218,"49.1626103","-122.7282396"
"HR",25,"HR12","25_HR12",2023,"HR25_12_01","TRRE","B. impatiens","worker","impatiens_DNA_21","F4",2020-08-06,218,"49.1590772","-122.7236265"
"HR",25,"HR12","25_HR12",2023,"HR25_12_02","RARA","B. impatiens","worker","impatiens_DNA_21","D9",2020-08-06,218,"49.1590772","-122.7236265"
"HR",25,"HR14","25_HR14",2023,"HR25_14_01","TRRE","B. impatiens","worker","impatiens_DNA_32","F6",2020-08-06,218,"49.1589819","-122.7208294"
"HR",25,"HR14","25_HR14",2023,"HR25_14_02","TRRE","B. impatiens","worker","impatiens_DNA_21","E9",2020-08-06,218,"49.1589819","-122.7208294"
"HR",25,"HR14","25_HR14",2023,"HR25_14_03","TRRE","B. impatiens","worker","impatiens_DNA_21","E3",2020-08-06,218,"49.1589819","-122.7208294"
"HR",25,"HR14","25_HR14",2023,"HR25_14_04","TRRE","B. impatiens","worker","impatiens_DNA_32","H5",2020-08-06,218,"49.1589819","-122.7208294"
"HR",25,"HR14","25_HR14",2023,"HR25_14_05","TRIN","B. impatiens","worker","impatiens_DNA_33","A5",2020-08-06,218,"49.1589819","-122.7208294"
"HR",25,"HR14","25_HR14",2023,"HR25_14_06","TRIN","B. impatiens","worker","impatiens_DNA_32","H6",2020-08-06,218,"49.1589819","-122.7208294"
"HR",25,"HR22","25_HR22",2023,"HR25_22_01","IMGL","B. impatiens","worker","impatiens_DNA_32","G5",2020-08-06,218,"49.1544635","-122.7016219"
"HR",25,"HR22","25_HR22",2023,"HR25_22_02","IMGL","B. impatiens","worker","impatiens_DNA_21","C9",2020-08-06,218,"49.1544635","-122.7016219"
"HR",25,"HR22","25_HR22",2023,"HR25_22_03","IMGL","B. impatiens","worker","impatiens_DNA_21","F3",2020-08-06,218,"49.1544635","-122.7016219"
"HR",25,"HR22","25_HR22",2023,"HR25_22_04","IMGL","B. impatiens","worker","impatiens_DNA_21","F9",2020-08-06,218,"49.1544635","-122.7016219"
"HR",25,"HR22","25_HR22",2023,"HR25_22_05","IMGL","B. impatiens","worker","impatiens_DNA_21","G5",2020-08-06,218,"49.1544635","-122.7016219"
"HR",25,"HR23","25_HR23",2023,"HR25_23_01","DAPI","B. impatiens","worker","impatiens_DNA_32","G6",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR23","25_HR23",2023,"HR25_23_02","TAER","B. impatiens","worker","impatiens_DNA_21","G9",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR23","25_HR23",2023,"HR25_23_03","TAER","B. impatiens","worker","impatiens_DNA_32","H12",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR23","25_HR23",2023,"HR25_23_04","HEAN","B. impatiens","worker","impatiens_DNA_21","F12",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR23","25_HR23",2023,"HR25_23_05","HEAN","B. impatiens","worker","impatiens_DNA_32","G10",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR23","25_HR23",2023,"HR25_23_06","RUHI","B. impatiens","worker","impatiens_DNA_21","F2",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR23","25_HR23",2023,"HR25_23_07","RUHI","B. impatiens","worker","impatiens_DNA_32","F7",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR23","25_HR23",2023,"HR25_23_08","RUHI","B. impatiens","worker","impatiens_DNA_21","G4",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR23","25_HR23",2023,"HR25_23_09","ECPU","B. impatiens","worker","impatiens_DNA_32","F5",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR23","25_HR23",2023,"HR25_23_10","ECPU","B. impatiens","worker","impatiens_DNA_21","C12",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR23","25_HR23",2023,"HR25_23_11","ECPU","B. impatiens","worker","impatiens_DNA_21","F7",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR23","25_HR23",2023,"HR25_23_12","ECPU","B. impatiens","worker","impatiens_DNA_21","F1",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR23","25_HR23",2023,"HR25_23_13","ECPU","B. impatiens","worker","impatiens_DNA_21","E8",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR23","25_HR23",2023,"HR25_23_14","ECPU","B. impatiens","worker","impatiens_DNA_21","F11",2020-08-06,218,"49.1518644","-122.70223"
"HR",25,"HR24","25_HR24",2023,"HR25_24_01","MEAL","B. impatiens","worker","impatiens_DNA_32","F9",2020-08-06,218,"49.155363","-122.709293"
"HR",25,"HR24","25_HR24",2023,"HR25_24_02","MEAL","B. impatiens","worker","impatiens_DNA_32","F8",2020-08-06,218,"49.155363","-122.709293"
"HR",25,"HR24","25_HR24",2023,"HR25_24_03","MEAL","B. impatiens","worker","impatiens_DNA_32","F4",2020-08-06,218,"49.155363","-122.709293"
"HR",25,"HR24","25_HR24",2023,"HR25_24_04","PLLA","B. impatiens","worker","impatiens_DNA_32","G9",2020-08-06,218,"49.155363","-122.709293"
"HR",25,"HR25","25_HR25",2023,"HR25_25_01","LOCO","B. impatiens","worker","impatiens_DNA_21","D2",2020-08-06,218,"49.1628452","-122.7128068"
"HR",25,"HR26","25_HR26",2023,"HR25_26_01","SODU","B. impatiens","worker","impatiens_DNA_21","G7",2020-08-06,218,"49.1592195","-122.7127155"
"HR",25,"HR26","25_HR26",2023,"HR25_26_02","SODU","B. impatiens","worker","impatiens_DNA_21","F10",2020-08-06,218,"49.1592195","-122.7127155"
"HR",25,"HR28","25_HR28",2023,"HR25_28_01","IMGL","B. impatiens","worker","impatiens_DNA_32","G7",2020-08-06,218,"49.1535131","-122.7159115"
"HR",25,"HR28","25_HR28",2023,"HR25_28_02","IMGL","B. impatiens","worker","impatiens_DNA_32","G2",2020-08-06,218,"49.1535131","-122.7159115"
"HR",25,"HR28","25_HR28",2023,"HR25_28_03","IMGL","B. impatiens","worker","impatiens_DNA_32","G4",2020-08-06,218,"49.1535131","-122.7159115"
"HR",25,"HR29","25_HR29",2023,"HR25_29_01","LOCO","B. impatiens","worker","impatiens_DNA_21","F6",2020-08-06,218,"49.1482013","-122.7015327"
"HR",25,"HR31","25_HR31",2023,"HR25_31_01","LOCO","B. impatiens","worker","impatiens_DNA_32","F3",2020-08-06,218,"49.1479179","-122.711316"
"HR",25,"HR31","25_HR31",2023,"HR25_31_02","LOCO","B. impatiens","worker","impatiens_DNA_21","F8",2020-08-06,218,"49.1479179","-122.711316"
"HR",25,"HR31","25_HR31",2023,"HR25_31_03","TAVU","B. impatiens","worker","impatiens_DNA_21","G3",2020-08-06,218,"49.1479179","-122.711316"
"HR",25,"HR33","25_HR33",2023,"HR25_33_01","LOCO","B. impatiens","worker","impatiens_DNA_21","G8",2020-08-06,218,"49.1479665","-122.730115"
"HR",25,"HR33","25_HR33",2023,"HR25_33_02","LOCO","B. impatiens","worker","impatiens_DNA_32","H8",2020-08-06,218,"49.1479665","-122.730115"
"HR",25,"HR33","25_HR33",2023,"HR25_33_03","LOCO","B. impatiens","worker","impatiens_DNA_32","H11",2020-08-06,218,"49.1479665","-122.730115"
"HR",25,"HR33","25_HR33",2023,"HR25_33_04","TAVU","B. impatiens","worker","impatiens_DNA_21","D11",2020-08-06,218,"49.1479665","-122.730115"
"HR",25,"HR36","25_HR36",2023,"HR25_36_01","IMGL","B. impatiens","worker","impatiens_DNA_32","G11",2020-08-06,218,"49.1568666","-122.7016479"
"HR",25,"HR36","25_HR36",2023,"HR25_36_02","IMGL","B. impatiens","worker","impatiens_DNA_21","G2",2020-08-06,218,"49.1568666","-122.7016479"
"HR",25,"HR36","25_HR36",2023,"HR25_36_03","IMGL","B. impatiens","worker","impatiens_DNA_32","H10",2020-08-06,218,"49.1568666","-122.7016479"
"HR",26,"HR01","26_HR01",2023,"HR26_01_01","TRRE","B. impatiens","worker","impatiens_DNA_21","D6",2020-08-14,226,"49.1512987","-122.715387"
"HR",26,"HR04","26_HR04",2023,"HR26_04_01","SPDO","B. impatiens","worker","impatiens_DNA_34","A12",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_02","TAVU","B. impatiens","worker","impatiens_DNA_33","F12",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_03","TAVU","B. impatiens","worker","impatiens_DNA_33","G10",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_04","TAVU","B. impatiens","worker","impatiens_DNA_21","D8",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_05","TAVU","B. impatiens","worker","impatiens_DNA_33","H7",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_06","TAVU","B. impatiens","worker","impatiens_DNA_21","E4",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_07","TAVU","B. impatiens","worker","impatiens_DNA_33","F8",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_08","TAVU","B. impatiens","worker","impatiens_DNA_21","A4",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_09","TAVU","B. impatiens","worker","impatiens_DNA_21","B1",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_10","TAVU","B. impatiens","worker","impatiens_DNA_33","H5",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_11","TAVU","B. impatiens","worker","impatiens_DNA_33","G12",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_12","TAVU","B. impatiens","worker","impatiens_DNA_21","A5",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_13","TAVU","B. impatiens","worker","impatiens_DNA_33","H11",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_14","TAVU","B. impatiens","worker","impatiens_DNA_34","B4",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_15","TAVU","B. impatiens","worker","impatiens_DNA_33","G4",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR04","26_HR04",2023,"HR26_04_16","TAVU","B. impatiens","worker","impatiens_DNA_34","A3",2020-08-14,226,"49.1534069","-122.719946"
"HR",26,"HR05A","26_HR05A",2023,"HR26_05A_01","SOCA","B. impatiens","worker","impatiens_DNA_34","A4",2020-08-14,226,"49.1556885","-122.7208475"
"HR",26,"HR05A","26_HR05A",2023,"HR26_05A_02","SOCA","B. impatiens","worker","impatiens_DNA_33","G11",2020-08-14,226,"49.1556885","-122.7208475"
"HR",26,"HR07","26_HR07",2023,"HR26_07_01","TAVU","B. impatiens","worker","impatiens_DNA_21","C11",2020-08-14,226,"49.1534587","-122.7244539"
"HR",26,"HR07","26_HR07",2023,"HR26_07_02","TAVU","B. impatiens","worker","impatiens_DNA_21","C8",2020-08-14,226,"49.1534587","-122.7244539"
"HR",26,"HR07","26_HR07",2023,"HR26_07_03","TAVU","B. impatiens","worker","impatiens_DNA_21","C2",2020-08-14,226,"49.1534587","-122.7244539"
"HR",26,"HR09","26_HR09",2023,"HR26_09_01","HYRA","B. impatiens","worker","impatiens_DNA_33","H12",2020-08-14,226,"49.1626103","-122.7282396"
"HR",26,"HR09","26_HR09",2023,"HR26_09_02","TAVU","B. impatiens","worker","impatiens_DNA_34","A9",2020-08-14,226,"49.1626103","-122.7282396"
"HR",26,"HR11","26_HR11",2023,"HR26_11_01","HYRA","B. impatiens","worker","impatiens_DNA_33","E5",2020-08-14,226,"49.1627115","-122.7235836"
"HR",26,"HR11","26_HR11",2023,"HR26_11_02","HYRA","B. impatiens","worker","impatiens_DNA_33","G3",2020-08-14,226,"49.1627115","-122.7235836"
"HR",26,"HR11","26_HR11",2023,"HR26_11_03","HYRA","B. impatiens","worker","impatiens_DNA_33","D9",2020-08-14,226,"49.1627115","-122.7235836"
"HR",26,"HR12","26_HR12",2023,"HR26_12_01","TRRE","B. impatiens","worker","impatiens_DNA_33","F6",2020-08-14,226,"49.1590772","-122.7236265"
"HR",26,"HR12","26_HR12",2023,"HR26_12_02","TRRE","B. impatiens","worker","impatiens_DNA_34","B7",2020-08-14,226,"49.1590772","-122.7236265"
"HR",26,"HR12","26_HR12",2023,"HR26_12_03","TRRE","B. impatiens","worker","impatiens_DNA_21","A10",2020-08-14,226,"49.1590772","-122.7236265"
"HR",26,"HR12","26_HR12",2023,"HR26_12_04","TRRE","B. impatiens","worker","impatiens_DNA_34","B8",2020-08-14,226,"49.1590772","-122.7236265"
"HR",26,"HR12","26_HR12",2023,"HR26_12_05","TRRE","B. impatiens","worker","impatiens_DNA_33","D12",2020-08-14,226,"49.1590772","-122.7236265"
"HR",26,"HR12","26_HR12",2023,"HR26_12_06","TRRE","B. impatiens","worker","impatiens_DNA_33","E6",2020-08-14,226,"49.1590772","-122.7236265"
"HR",26,"HR12","26_HR12",2023,"HR26_12_07","TRRE","B. impatiens","worker","impatiens_DNA_33","G7",2020-08-14,226,"49.1590772","-122.7236265"
"HR",26,"HR12","26_HR12",2023,"HR26_12_08","TRRE","B. impatiens","worker","impatiens_DNA_33","H9",2020-08-14,226,"49.1590772","-122.7236265"
"HR",26,"HR12","26_HR12",2023,"HR26_12_09","TRRE","B. impatiens","worker","impatiens_DNA_34","A5",2020-08-14,226,"49.1590772","-122.7236265"
"HR",26,"HR12C","26_HR12C",2023,"HR26_12C_01","RARA","B. impatiens","worker","impatiens_DNA_33","F10",2020-08-14,226,"49.1604103","-122.7221135"
"HR",26,"HR13","26_HR13",2023,"HR26_13_01","CIVU","B. impatiens","worker","impatiens_DNA_34","B6",2020-08-14,226,"49.1627706","-122.7182544"
"HR",26,"HR13","26_HR13",2023,"HR26_13_02","MEAL","B. impatiens","worker","impatiens_DNA_33","F2",2020-08-14,226,"49.1627706","-122.7182544"
"HR",26,"HR13","26_HR13",2023,"HR26_13_03","flying","B. impatiens","worker","impatiens_DNA_33","G9",2020-08-14,226,"49.1627706","-122.7182544"
"HR",26,"HR13","26_HR13",2023,"HR26_13_04","HYRA","B. impatiens","worker","impatiens_DNA_33","G6",2020-08-14,226,"49.1627706","-122.7182544"
"HR",26,"HR14","26_HR14",2023,"HR26_14_01","TRIN","B. impatiens","worker","impatiens_DNA_34","B10",2020-08-14,226,"49.1589819","-122.7208294"
"HR",26,"HR14","26_HR14",2023,"HR26_14_02","TRIN","B. impatiens","worker","impatiens_DNA_33","F4",2020-08-14,226,"49.1589819","-122.7208294"
"HR",26,"HR14","26_HR14",2023,"HR26_14_03","TRIN","B. impatiens","worker","impatiens_DNA_34","A1",2020-08-14,226,"49.1589819","-122.7208294"
"HR",26,"HR14","26_HR14",2023,"HR26_14_04","TRIN","B. impatiens","worker","impatiens_DNA_34","B1",2020-08-14,226,"49.1589819","-122.7208294"
"HR",26,"HR14","26_HR14",2023,"HR26_14_05","TRIN","B. impatiens","worker","impatiens_DNA_33","H4",2020-08-14,226,"49.1589819","-122.7208294"
"HR",26,"HR14","26_HR14",2023,"HR26_14_06","TRIN","B. impatiens","worker","impatiens_DNA_33","E12",2020-08-14,226,"49.1589819","-122.7208294"
"HR",26,"HR18","26_HR18",2023,"HR26_18_01","LOCO","B. impatiens","worker","impatiens_DNA_21","E6",2020-08-14,226,"49.1589046","-122.7058168"
"HR",26,"HR18","26_HR18",2023,"HR26_18_02","LOCO","B. impatiens","worker","impatiens_DNA_21","C7",2020-08-14,226,"49.1589046","-122.7058168"
"HR",26,"HR18","26_HR18",2023,"HR26_18_03","LOCO","B. impatiens","worker","impatiens_DNA_21","D5",2020-08-14,226,"49.1589046","-122.7058168"
"HR",26,"HR18","26_HR18",2023,"HR26_18_04","LOCO","B. impatiens","worker","impatiens_DNA_21","C6",2020-08-14,226,"49.1589046","-122.7058168"
"HR",26,"HR18","26_HR18",2023,"HR26_18_05","LOCO","B. impatiens","worker","impatiens_DNA_21","A1",2020-08-14,226,"49.1589046","-122.7058168"
"HR",26,"HR18","26_HR18",2023,"HR26_18_06","TRRE","B. impatiens","worker","impatiens_DNA_21","D7",2020-08-14,226,"49.1589046","-122.7058168"
"HR",26,"HR18","26_HR18",2023,"HR26_18_07","TRRE","B. impatiens","worker","impatiens_DNA_34","A11",2020-08-14,226,"49.1589046","-122.7058168"
"HR",26,"HR18","26_HR18",2023,"HR26_18_08","TRRE","B. impatiens","worker","impatiens_DNA_34","B5",2020-08-14,226,"49.1589046","-122.7058168"
"HR",26,"HR18","26_HR18",2023,"HR26_18_09","TRRE","B. impatiens","worker","impatiens_DNA_21","D10",2020-08-14,226,"49.1589046","-122.7058168"
"HR",26,"HR18","26_HR18",2023,"HR26_18_10","TRRE","B. impatiens","worker","impatiens_DNA_21","E11",2020-08-14,226,"49.1589046","-122.7058168"
"HR",26,"HR18","26_HR18",2023,"HR26_18_11","TRRE","B. impatiens","worker","impatiens_DNA_21","E12",2020-08-14,226,"49.1589046","-122.7058168"
"HR",26,"HR18","26_HR18",2023,"HR26_18_12","TRRE","B. impatiens","worker","impatiens_DNA_21","C10",2020-08-14,226,"49.1589046","-122.7058168"
"HR",26,"HR18","26_HR18",2023,"HR26_18_13","TRRE","B. impatiens","worker","impatiens_DNA_21","A3",2020-08-14,226,"49.1589046","-122.7058168"
"HR",26,"HR18","26_HR18",2023,"HR26_18_14","TRRE","B. impatiens","worker","impatiens_DNA_21","C5",2020-08-14,226,"49.1589046","-122.7058168"
