"","site","round","sample_pt","sample_id","year","barcode_id","active_flower","final_id","notes","pollen","lat","long","ClusterIndex"
"3802","NR",20,"NR07A","20_NR07A",2023,"NR20_07A_04","RUAR","B. impatiens","worker","","49.0896758","-122.7593916",1754
"3803","NR",20,"NR08","20_NR08",2023,"NR20_08_01","RUAR","B. impatiens","worker","y","49.0824401","-122.7700635",1755
"3804","NR",20,"NR14B","20_NR14B",2023,"NR20_14B_01","CASI","B. impatiens","worker","y","49.0825833","-122.7567284",1756
"3805","NR",20,"NR14B","20_NR14B",2023,"NR20_14B_02","RUAR","B. impatiens","worker","y","49.0825833","-122.7567284",1757
"3806","NR",20,"NR14B","20_NR14B",2023,"NR20_14B_03","RUAR","B. impatiens","worker","n","49.0825833","-122.7567284",1758
"3807","NR",20,"NR14B","20_NR14B",2023,"NR20_14B_04","RUAR","B. impatiens","worker","","49.0825833","-122.7567284",1759
"3808","NR",20,"NR14B","20_NR14B",2023,"NR20_14B_05","RUAR","B. impatiens","worker","","49.0825833","-122.7567284",1760
"3809","NR",20,"NR16","20_NR16",2023,"NR20_16_01","RUAR","B. impatiens","worker","","49.0850439","-122.7751401",1761
"3810","NR",20,"NR16","20_NR16",2023,"NR20_16_02","RULA","B. impatiens","worker","n","49.0850439","-122.7751401",1707
"3811","NR",20,"NR17B","20_NR17B",2023,"NR20_17B_01","SPDO","B. impatiens","worker","","49.0818854","-122.7743129",1762
"3812","NR",20,"NR19","20_NR19",2023,"NR20_19_01","RUAR","B. impatiens","worker","n","49.0837697","-122.7707307",1763
"3813","NR",20,"NR20","20_NR20",2023,"NR20_20_01","RUAR","B. impatiens","worker","","49.0864015","-122.779016",1764
"3814","NR",20,"NR27","20_NR27",2023,"NR20_27_13","RUAR","B. impatiens","worker","y","49.0746722","-122.7679758",1765
"3815","NR",20,"NR28","20_NR28",2023,"NR20_28_03","RUAR","B. impatiens","worker","y","49.0789405","-122.7679865",2657
"3816","NR",20,"NR29","20_NR29",2023,"NR20_29_10","RUAR","B. impatiens","worker","y","49.0749252","-122.7620714",2658
"3817","NR",20,"NR29","20_NR29",2023,"NR20_29_11","RUAR","B. impatiens","worker","n","49.0749252","-122.7620714",1768
"3818","NR",20,"NR30A","20_NR30A",2023,"NR20_30A_01","RUAR","B. impatiens","worker","n","49.0749955","-122.7581554",1769
"3819","NR",20,"NR44","20_NR44",2023,"NR20_44_01","RUAR","B. impatiens","worker","n","49.0872257","-122.7766365",1770
"3820","NR",20,"NR44","20_NR44",2023,"NR20_44_02","RUAR","B. impatiens","worker","","49.0872257","-122.7766365",1740
"3821","NR",20,"NR44","20_NR44",2023,"NR20_44_03","RUAR","B. impatiens","worker","y","49.0872257","-122.7766365",1771
"3822","NR",20,"NR44","20_NR44",2023,"NR20_44_04","RUAR","B. impatiens","worker","","49.0872257","-122.7766365",1772
"3823","NR",20,"NR44","20_NR44",2023,"NR20_44_05","RUAR","B. impatiens","worker","","49.0872257","-122.7766365",1770
"3824","NR",20,"NR44","20_NR44",2023,"NR20_44_06","RUAR","B. impatiens","worker","n","49.0872257","-122.7766365",1773
"3825","NR",20,"NR44","20_NR44",2023,"NR20_44_21","RUAR","B. impatiens","worker","n","49.0872257","-122.7766365",1774
"3826","NR",20,"NR44","20_NR44",2023,"NR20_44_22","RUAR","B. impatiens","worker","n","49.0872257","-122.7766365",2660
"3827","NR",20,"NR44","20_NR44",2023,"NR20_44_23","RUAR","B. impatiens","worker","y","49.0872257","-122.7766365",1776
"3828","NR",20,"NR44","20_NR44",2023,"NR20_44_24","RUAR","B. impatiens","worker","","49.0872257","-122.7766365",1742
"3829","NR",21,"NR01","21_NR01",2023,"NR21_01_06","RULA","B. impatiens","worker","y","49.089725","-122.7790482",1747
"3830","NR",21,"NR01","21_NR01",2023,"NR21_01_07","RULA","B. impatiens","worker","n","49.089725","-122.7790482",1777
"3831","NR",21,"NR02","21_NR02",2023,"NR21_02_05","RUAR","B. impatiens","worker","y","49.0896266","-122.7732653",1778
"3832","NR",21,"NR19","21_NR19",2023,"NR21_19_02","flying","B. impatiens","worker","y","49.0837697","-122.7707307",1721
"3833","NR",21,"NR24","21_NR24",2023,"NR21_24_03","RUAR","B. impatiens","worker","y","49.0746121","-122.7791267",1779
"3834","NR",21,"NR24","21_NR24",2023,"NR21_24_05","CHAN","B. impatiens","worker","y","49.0746121","-122.7791267",1780
"3835","NR",21,"NR25","21_NR25",2023,"NR21_25_02","RUAR","B. impatiens","worker","y","49.0746575","-122.7756397",1781
"3836","NR",21,"NR27","21_NR27",2023,"NR21_27_07","RUAR","B. impatiens","worker","y","49.0746722","-122.7679758",1782
"3837","NR",21,"NR27","21_NR27",2023,"NR21_27_08","RUAR","B. impatiens","worker","y","49.0746722","-122.7679758",1783
"3838","NR",21,"NR27","21_NR27",2023,"NR21_27_09","RUAR","B. impatiens","worker","y","49.0746722","-122.7679758",1784
"3839","NR",21,"NR29","21_NR29",2023,"NR21_29_03","RUAR","B. impatiens","worker","n","49.0749252","-122.7620714",1785
"3840","NR",21,"NR44","21_NR44",2023,"NR21_44_03","RUAR","B. impatiens","worker","y","49.0872257","-122.7766365",1748
"3841","NR",21,"NR44","21_NR44",2023,"NR21_44_04","RUAR","B. impatiens","worker","y","49.0872257","-122.7766365",1786
"3842","NR",21,"NR44","21_NR44",2023,"NR21_44_05","RUAR","B. impatiens","worker","y","49.0872257","-122.7766365",1721
"3843","NR",22,"NR01","22_NR01",2023,"NR22_01_04","RULA","B. impatiens","worker","y","49.089725","-122.7790482",1787
"3844","NR",22,"NR01","22_NR01",2023,"NR22_01_05","RULA","B. impatiens","worker","n","49.089725","-122.7790482",1700
"3845","NR",22,"NR01","22_NR01",2023,"NR22_01_06","RULA","B. impatiens","worker","n","49.089725","-122.7790482",1788
"3846","NR",22,"NR01","22_NR01",2023,"NR22_01_07","RULA","B. impatiens","worker","y","49.089725","-122.7790482",2661
"3847","NR",22,"NR02","22_NR02",2023,"NR22_02_01","RULA","B. impatiens","worker","y","49.0896266","-122.7732653",1790
"3848","NR",22,"NR03A","22_NR03A",2023,"NR22_03A_02","CHAN","B. impatiens","worker","y","49.0792536","-122.7756076",1791
"3849","NR",22,"NR14A","22_NR14A",2023,"NR22_14A_01","TRHY","B. impatiens","worker","n","49.0803908","-122.7595179",1792
"3850","NR",22,"NR14A","22_NR14A",2023,"NR22_14A_02","TRHY","B. impatiens","worker","y","49.0803908","-122.7595179",1793
"3851","NR",22,"NR14B","22_NR14B",2023,"NR22_14B_02","RUAR","B. impatiens","worker","y","49.0825833","-122.7567284",1794
"3852","NR",22,"NR17B","22_NR17B",2023,"NR22_17B_01","SPDO","B. impatiens","worker","y","49.0818854","-122.7743129",1795
"3853","NR",22,"NR24","22_NR24",2023,"NR22_24_02","CHAN","B. impatiens","worker","y","49.0746121","-122.7791267",1796
"3854","NR",22,"NR25","22_NR25",2023,"NR22_25_01","HYRA","B. impatiens","worker","n","49.0746575","-122.7756397",1797
"3855","NR",22,"NR25","22_NR25",2023,"NR22_25_02","HYRA","B. impatiens","worker","y","49.0746575","-122.7756397",1798
"3856","NR",22,"NR25","22_NR25",2023,"NR22_25_03","HYRA","B. impatiens","worker","y","49.0746575","-122.7756397",1799
"3857","NR",22,"NR25","22_NR25",2023,"NR22_25_04","RUAR","B. impatiens","worker","y","49.0746575","-122.7756397",1800
"3858","NR",22,"NR27","22_NR27",2023,"NR22_27_04","RUAR","B. impatiens","worker","y","49.0746722","-122.7679758",1801
"3859","NR",22,"NR27","22_NR27",2023,"NR22_27_05","RUAR","B. impatiens","worker","y","49.0746722","-122.7679758",1802
"3860","NR",22,"NR27","22_NR27",2023,"NR22_27_06","RUAR","B. impatiens","worker","y","49.0746722","-122.7679758",1803
"3861","NR",22,"NR29","22_NR29",2023,"NR22_29_05","RUAR","B. impatiens","worker","y","49.0749252","-122.7620714",1804
"3862","NR",23,"NR01","23_NR01",2023,"NR23_01_01","RULA","B. impatiens","worker","n","49.089725","-122.7790482",1746
"3863","NR",23,"NR03","23_NR03",2023,"NR23_03_01","TAVU","B. impatiens","worker","n","49.0808067","-122.7737623",1805
"3864","NR",23,"NR06A","23_NR06A",2023,"NR23_06A_01","Crepis spp.","B. impatiens","worker","n","49.0895774","-122.7639943",1806
"3865","NR",23,"NR07A","23_NR07A",2023,"NR23_07A_01","LOCO","B. impatiens","worker","y","49.0896758","-122.7593916",1807
"3866","NR",23,"NR07A","23_NR07A",2023,"NR23_07A_02","TAVU","B. impatiens","worker","y","49.0896758","-122.7593916",1808
"3867","NR",23,"NR07A","23_NR07A",2023,"NR23_07A_03","TAVU","B. impatiens","worker","y","49.0896758","-122.7593916",1809
"3868","NR",23,"NR08","23_NR08",2023,"NR23_08_01","SPDO","B. impatiens","worker","y","49.0824401","-122.7700635",1810
"3869","NR",23,"NR08","23_NR08",2023,"NR23_08_02","RUAR","B. impatiens","worker","y","49.0824401","-122.7700635",1716
"3870","NR",23,"NR08","23_NR08",2023,"NR23_08_03","RUAR","B. impatiens","worker","y","49.0824401","-122.7700635",1811
"3871","NR",23,"NR14A","23_NR14A",2023,"NR23_14A_01","TRHY","B. impatiens","male","n","49.0803908","-122.7595179",1812
"3872","NR",23,"NR15B","23_NR15B",2023,"NR23_15B_01","RUAR","B. impatiens","worker","n","49.08622","-122.75682",2662
"3873","NR",23,"NR15B","23_NR15B",2023,"NR23_15B_02","RUAR","B. impatiens","worker","y","49.08622","-122.75682",1814
"3874","NR",23,"NR16","23_NR16",2023,"NR23_16_01","RUAR","B. impatiens","worker","y","49.0850439","-122.7751401",1815
"3875","NR",23,"NR18","23_NR18",2023,"NR23_18_02","SPDO","B. impatiens","worker","y","49.0867459","-122.7724607",1816
"3876","NR",23,"NR18","23_NR18",2023,"NR23_18_03","SPDO","B. impatiens","worker","y","49.0867459","-122.7724607",1817
"3877","NR",23,"NR18","23_NR18",2023,"NR23_18_04","SPDO","B. impatiens","worker","y","49.0867459","-122.7724607",1818
"3878","NR",23,"NR18","23_NR18",2023,"NR23_18_05","SPDO","B. impatiens","worker","y","49.0867459","-122.7724607",1819
"3879","NR",23,"NR18","23_NR18",2023,"NR23_18_06","SPDO","B. impatiens","worker","y","49.0867459","-122.7724607",1820
"3880","NR",23,"NR20","23_NR20",2023,"NR23_20_01","TAVU","B. impatiens","worker","y","49.0864015","-122.779016",1821
"3881","NR",23,"NR22","23_NR22",2023,"NR23_22_02","HYPE","B. impatiens","worker","y","49.0896056","-122.7690382",1822
"3882","NR",23,"NR23","23_NR23",2023,"NR23_23_01","MEAL","B. impatiens","worker","y","49.0779816","-122.7790408",1823
"3883","NR",23,"NR24","23_NR24",2023,"NR23_24_01","CHAN","B. impatiens","worker","n","49.0746121","-122.7791267",1824
"3884","NR",23,"NR24","23_NR24",2023,"NR23_24_02","CHAN","B. impatiens","worker","n","49.0746121","-122.7791267",1825
"3885","NR",23,"NR24","23_NR24",2023,"NR23_24_03","CHAN","B. impatiens","worker","y","49.0746121","-122.7791267",1826
"3886","NR",23,"NR24","23_NR24",2023,"NR23_24_04","CHAN","B. impatiens","worker","n","49.0746121","-122.7791267",1827
"3887","NR",23,"NR24","23_NR24",2023,"NR23_24_05","CHAN","B. impatiens","worker","n","49.0746121","-122.7791267",1828
"3888","NR",23,"NR24","23_NR24",2023,"NR23_24_06","CHAN","B. impatiens","worker","y","49.0746121","-122.7791267",1829
"3889","NR",23,"NR24","23_NR24",2023,"NR23_24_07","CHAN","B. impatiens","worker","n","49.0746121","-122.7791267",1830
"3890","NR",23,"NR24","23_NR24",2023,"NR23_24_08","CHAN","B. impatiens","worker","y","49.0746121","-122.7791267",1831
"3891","NR",23,"NR24","23_NR24",2023,"NR23_24_09","CHAN","B. impatiens","worker","n","49.0746121","-122.7791267",2664
"3892","NR",23,"NR24","23_NR24",2023,"NR23_24_10","CHAN","B. impatiens","worker","n","49.0746121","-122.7791267",1833
"3893","NR",23,"NR24","23_NR24",2023,"NR23_24_11","CHAN","B. impatiens","worker","n","49.0746121","-122.7791267",1834
"3894","NR",23,"NR27","23_NR27",2023,"NR23_27_01","RUAR","B. impatiens","worker","y","49.0746722","-122.7679758",1835
"3895","NR",23,"NR27","23_NR27",2023,"NR23_27_02","RUAR","B. impatiens","worker","y","49.0746722","-122.7679758",1836
"3896","NR",23,"NR27","23_NR27",2023,"NR23_27_03","RUAR","B. impatiens","worker","y","49.0746722","-122.7679758",1709
"3897","NR",23,"NR27","23_NR27",2023,"NR23_27_04","RUAR","B. impatiens","worker","n","49.0746722","-122.7679758",1837
"3898","NR",23,"NR28","23_NR28",2023,"NR23_28_01","RUAR","B. impatiens","worker","y","49.0789405","-122.7679865",1838
"3899","NR",23,"NR28","23_NR28",2023,"NR23_28_02","RUAR","B. impatiens","worker","y","49.0789405","-122.7679865",1839
"3900","NR",23,"NR28","23_NR28",2023,"NR23_28_03","RARA","B. impatiens","worker","y","49.0789405","-122.7679865",2666
"3901","NR",23,"NR29","23_NR29",2023,"NR23_29_01","flying","B. impatiens","worker","y","49.0749252","-122.7620714",1793
"3902","NR",23,"NR29","23_NR29",2023,"NR23_29_02","RUAR","B. impatiens","worker","y","49.0749252","-122.7620714",2665
"3903","NR",23,"NR29","23_NR29",2023,"NR23_29_03","RUAR","B. impatiens","worker","y","49.0749252","-122.7620714",1841
"3904","NR",23,"NR29","23_NR29",2023,"NR23_29_04","RUAR","B. impatiens","worker","y","49.0749252","-122.7620714",1842
"3905","NR",23,"NR31","23_NR31",2023,"NR23_31_01","CASI","B. impatiens","worker","n","49.0774111","-122.7568679",1843
"3906","NR",23,"NR44","23_NR44",2023,"NR23_44_02","SPDO","B. impatiens","worker","y","49.0872257","-122.7766365",1844
"3907","NR",24,"NR01","24_NR01",2023,"NR24_01_01","TAVU","B. impatiens","worker","y","49.089725","-122.7790482",1747
"3908","NR",24,"NR02","24_NR02",2023,"NR24_02_01","RULA","B. impatiens","worker","y","49.0896266","-122.7732653",1845
"3909","NR",24,"NR03","24_NR03",2023,"NR24_03_01","RUAR","B. impatiens","worker","n","49.0808067","-122.7737623",1846
"3910","NR",24,"NR03A","24_NR03A",2023,"NR24_03A_01","CHAN","B. impatiens","worker","y","49.0792536","-122.7756076",1847
"3911","NR",24,"NR06A","24_NR06A",2023,"NR24_06A_01","COSE","B. impatiens","worker","y","49.0895774","-122.7639943",1848
"3912","NR",24,"NR06A","24_NR06A",2023,"NR24_06A_02","BIFR","B. impatiens","worker","n","49.0895774","-122.7639943",1849
"3913","NR",24,"NR08","24_NR08",2023,"NR24_08_01","flying","B. impatiens","worker","n","49.0824401","-122.7700635",1850
"3914","NR",24,"NR08","24_NR08",2023,"NR24_08_02","TAVU","B. impatiens","worker","y","49.0824401","-122.7700635",1716
"3915","NR",24,"NR08","24_NR08",2023,"NR24_08_03","RUAR","B. impatiens","worker","y","49.0824401","-122.7700635",1851
"3916","NR",24,"NR08","24_NR08",2023,"NR24_08_04","RUAR","B. impatiens","worker","y","49.0824401","-122.7700635",1852
"3917","NR",24,"NR14A","24_NR14A",2023,"NR24_14A_01","TRHY","B. impatiens","worker","y","49.0803908","-122.7595179",1853
"3918","NR",24,"NR14A","24_NR14A",2023,"NR24_14A_02","TRHY","B. impatiens","worker","y","49.0803908","-122.7595179",1854
"3919","NR",24,"NR15B","24_NR15B",2023,"NR24_15B_01","RUAR","B. impatiens","worker","y","49.08622","-122.75682",1806
"3920","NR",24,"NR15B","24_NR15B",2023,"NR24_15B_02","RUAR","B. impatiens","worker","y","49.08622","-122.75682",1855
"3921","NR",24,"NR16","24_NR16",2023,"NR24_16_01","TAVU","B. impatiens","worker","n","49.0850439","-122.7751401",1770
"3922","NR",24,"NR16","24_NR16",2023,"NR24_16_02","TAVU","B. impatiens","worker","n","49.0850439","-122.7751401",1856
"3923","NR",24,"NR16","24_NR16",2023,"NR24_16_03","TAVU","B. impatiens","worker","n","49.0850439","-122.7751401",1857
"3924","NR",24,"NR16","24_NR16",2023,"NR24_16_04","TAVU","B. impatiens","worker","y","49.0850439","-122.7751401",1852
"3925","NR",24,"NR16","24_NR16",2023,"NR24_16_05","TAVU","B. impatiens","worker","y","49.0850439","-122.7751401",1773
"3926","NR",24,"NR18","24_NR18",2023,"NR24_18_01","SPDO","B. impatiens","worker","y","49.0867459","-122.7724607",1858
"3927","NR",24,"NR18","24_NR18",2023,"NR24_18_02","SPDO","B. impatiens","worker","y","49.0867459","-122.7724607",1859
"3928","NR",24,"NR20","24_NR20",2023,"NR24_20_01","TAVU","B. impatiens","worker","y","49.0864015","-122.779016",1860
"3929","NR",24,"NR20","24_NR20",2023,"NR24_20_02","TAVU","B. impatiens","worker","y","49.0864015","-122.779016",1861
"3930","NR",24,"NR20","24_NR20",2023,"NR24_20_03","TAVU","B. impatiens","worker","y","49.0864015","-122.779016",1862
"3931","NR",24,"NR20","24_NR20",2023,"NR24_20_04","TAVU","B. impatiens","worker","y","49.0864015","-122.779016",1863
"3932","NR",24,"NR20","24_NR20",2023,"NR24_20_05","TAVU","B. impatiens","worker","n","49.0864015","-122.779016",1857
"3933","NR",24,"NR20","24_NR20",2023,"NR24_20_06","TAVU","B. impatiens","worker","n","49.0864015","-122.779016",1864
"3934","NR",24,"NR20","24_NR20",2023,"NR24_20_07","TAVU","B. impatiens","worker","y","49.0864015","-122.779016",1791
"3935","NR",24,"NR20","24_NR20",2023,"NR24_20_08","TAVU","B. impatiens","worker","y","49.0864015","-122.779016",1865
"3936","NR",24,"NR20","24_NR20",2023,"NR24_20_09","TAVU","B. impatiens","worker","n","49.0864015","-122.779016",1866
"3937","NR",24,"NR20","24_NR20",2023,"NR24_20_10","TAVU","B. impatiens","worker","y","49.0864015","-122.779016",1863
"3938","NR",24,"NR20","24_NR20",2023,"NR24_20_11","TAVU","B. impatiens","worker","y","49.0864015","-122.779016",1867
"3939","NR",24,"NR20","24_NR20",2023,"NR24_20_12","TAVU","B. impatiens","worker","y","49.0864015","-122.779016",1868
"3940","NR",24,"NR20","24_NR20",2023,"NR24_20_13","TAVU","B. impatiens","worker","y","49.0864015","-122.779016",1869
"3941","NR",24,"NR20","24_NR20",2023,"NR24_20_14","TAVU","B. impatiens","worker","n","49.0864015","-122.779016",1764
"3942","NR",24,"NR20","24_NR20",2023,"NR24_20_15","TAVU","B. impatiens","worker","y","49.0864015","-122.779016",1870
"3943","NR",24,"NR20","24_NR20",2023,"NR24_20_16","TAVU","B. impatiens","worker","y","49.0864015","-122.779016",1860
"3944","NR",24,"NR22","24_NR22",2023,"NR24_22_01","PEMA","B. impatiens","worker","n","49.0896056","-122.7690382",1848
"3945","NR",24,"NR22","24_NR22",2023,"NR24_22_02","PEMA","B. impatiens","worker","n","49.0896056","-122.7690382",1871
"3946","NR",24,"NR23","24_NR23",2023,"NR24_23_01","CIVU","B. impatiens","worker","y","49.0779816","-122.7790408",1872
"3947","NR",24,"NR23","24_NR23",2023,"NR24_23_02","CIVU","B. impatiens","worker","y","49.0779816","-122.7790408",1872
"3948","NR",24,"NR23","24_NR23",2023,"NR24_23_03","CIVU","B. impatiens","worker","n","49.0779816","-122.7790408",1873
"3949","NR",24,"NR23","24_NR23",2023,"NR24_23_04","CIVU","B. impatiens","worker","n","49.0779816","-122.7790408",1874
"3950","NR",24,"NR23","24_NR23",2023,"NR24_23_05","CIVU","B. impatiens","worker","n","49.0779816","-122.7790408",1875
"3951","NR",24,"NR23","24_NR23",2023,"NR24_23_06","CIVU","B. impatiens","worker","y","49.0779816","-122.7790408",1876
"3952","NR",24,"NR23","24_NR23",2023,"NR24_23_07","CIVU","B. impatiens","worker","y","49.0779816","-122.7790408",1877
"3953","NR",24,"NR23","24_NR23",2023,"NR24_23_08","CIVU","B. impatiens","worker","n","49.0779816","-122.7790408",1878
"3954","NR",24,"NR23","24_NR23",2023,"NR24_23_09","CIVU","B. impatiens","worker","y","49.0779816","-122.7790408",1879
"3955","NR",24,"NR23","24_NR23",2023,"NR24_23_10","CIVU","B. impatiens","worker","n","49.0779816","-122.7790408",1880
"3956","NR",24,"NR23","24_NR23",2023,"NR24_23_11","CIVU","B. impatiens","worker","n","49.0779816","-122.7790408",1881
"3957","NR",24,"NR24","24_NR24",2023,"NR24_24_02","CHAN","B. impatiens","worker","y","49.0746121","-122.7791267",1876
"3958","NR",24,"NR24","24_NR24",2023,"NR24_24_03","CHAN","B. impatiens","worker","y","49.0746121","-122.7791267",1882
"3959","NR",24,"NR24","24_NR24",2023,"NR24_24_04","CHAN","B. impatiens","worker","n","49.0746121","-122.7791267",1883
"3960","NR",24,"NR24","24_NR24",2023,"NR24_24_05","CHAN","B. impatiens","worker","y","49.0746121","-122.7791267",1791
"3961","NR",24,"NR24","24_NR24",2023,"NR24_24_06","CHAN","B. impatiens","worker","y","49.0746121","-122.7791267",1884
"3962","NR",24,"NR24","24_NR24",2023,"NR24_24_07","RUAR","B. impatiens","worker","y","49.0746121","-122.7791267",1885
"3963","NR",24,"NR24","24_NR24",2023,"NR24_24_08","RUAR","B. impatiens","worker","y","49.0746121","-122.7791267",2659
"3964","NR",24,"NR27","24_NR27",2023,"NR24_27_01","RUAR","B. impatiens","worker","y","49.0746722","-122.7679758",1886
